Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Incompatible Ages for Clearwing Butterflies Based on Alternative Secondary Calibrations,"Garzon-Orduna, Ivonne J.; Silva-Brandao, Karina L.; Willmott, Keith R.; Freitas, Andre V. L.; Brower, Andrew V. Z.",,,,SYSTEMATIC BIOLOGY,SEP 2015,2015,64,5,,,,752,767,,10.1093/sysbio/syv032,,,21,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,4,2,1,0,1
"Assignment of Homoeologs to Parental Genomes in Allopolyploids for Species Tree Inference, with an Example from Fumaria (Papaveraceae)","Bertrand, Yann J. K.; Scheen, Anne-Cathrine; Marcussen, Thomas; Pfeil, Bernard E.; de Sousa, Filipe; Oxelman, Bengt",,,,SYSTEMATIC BIOLOGY,MAY 2015,2015,64,3,,,,448,471,,10.1093/sysbio/syv004,,,21,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,0,1,5,3
Predicting the Ancestral Character Changes in a Tree is Typically Easier than Predicting the Root State,"Gascuel, Olivier; Steel, Mike",,,,SYSTEMATIC BIOLOGY,MAY 2014,2014,63,3,,,,421,435,,10.1093/sysbio/syu010,,,21,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,6,5,2,0,0
"Timeframes of Speciation, Reticulation, and Hybridization in the Bulldog Bat Explained Through Phylogenetic Analyses of All Genetic Transmission Elements","Khan, Faisal Ali Anwarali; Phillips, Caleb D.; Baker, Robert J.",,,,SYSTEMATIC BIOLOGY,JAN 2014,2014,63,1,,,,96,110,,10.1093/sysbio/syt062,,,21,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,4,2,0,2,3,0
From Trajectories to Averages: An Improved Description of the Heterogeneity of Substitution Rates Along Lineages,"Guindon, Stephane",,,,SYSTEMATIC BIOLOGY,JAN 2013,2013,62,1,,,,22,34,,10.1093/sysbio/sys063,,,21,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,1,4,1,2,0,1,0
Model-Based Species Delimitation: Are Coalescent Species Reproductively Isolated?,"Campillo, Luke C.; Barley, Anthony J.; Thomson, Robert C.",,,,SYSTEMATIC BIOLOGY,JUL 2020,2020,69,4,,,,708,721,,10.1093/sysbio/syz072,,,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,7,1
"Monophyly, Taxon Sampling, and the Nature of Ranks in the Classification of Orb-Weaving Spiders (Araneae: Araneoidea)","Kallal, Robert J.; Dimitrov, Dimitar; Arnedo, Miquel A.; Giribet, Gonzalo; Hormiga, Gustavo",,,,SYSTEMATIC BIOLOGY,MAR 2020,2020,69,2,,,,401,411,,10.1093/sysbio/syz043,,,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,1
True Homoplasy of Retrotransposon Insertions in Primates,"Doronina, Liliya; Reising, Olga; Clawson, Hiram; Ray, David A.; Schmitz, Juergen",,,,SYSTEMATIC BIOLOGY,MAY 2019,2019,68,3,,,,482,493,,10.1093/sysbio/syy076,,,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,1
An In Silico Comparison of Protocols for Dated Phylogenomics,"Collins, Rupert A.; Hrbek, Tomas",,,,SYSTEMATIC BIOLOGY,JUL 2018,2018,67,4,,,,633,650,,10.1093/sysbio/syx089,,,20,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,0,4
Quantifying Age-dependent Extinction from Species Phylogenies,"Alexander, Helen K.; Lambert, Amaury; Stadler, Tanja",,,,SYSTEMATIC BIOLOGY,JAN 2016,2016,65,1,,,,35,50,,10.1093/sysbio/syv065,,,20,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2,3,1,2,1
A New Hierarchy of Phylogenetic Models Consistent with Heterogeneous Substitution Rates,"Woodhams, Michael D.; Fernandez-Sanchez, Jesus; Sumner, Jeremy G.",,,,SYSTEMATIC BIOLOGY,JUL 2015,2015,64,4,,,,638,650,,10.1093/sysbio/syv021,,,20,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7,3,3,1,0
A Comment on the Use of Stochastic Character Maps to Estimate Evolutionary Rate Variation in a Continuously Valued Trait,"Revell, Liam J.",,,,SYSTEMATIC BIOLOGY,MAR 2013,2013,62,2,,,,339,345,,10.1093/sysbio/sys084,,,20,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,2,3,2,3
Species Tree Inference Methods Intended to Deal with Incomplete Lineage Sorting Are Robust to the Presence of Paralogs,"Yan, Zhi; Smith, Megan L.; Du, Peng; Hahn, Matthew W.; Nakhleh, Luay",,,,SYSTEMATIC BIOLOGY,FEB 10 2022,2022,71,2,,,,367,381,,10.1093/sysbio/syab056,,,19,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
Fast and Accurate Estimation of Species-Specific Diversification Rates Using Data Augmentation,"Maliet, Odile; Morlon, Helene",,,,SYSTEMATIC BIOLOGY,FEB 10 2022,2022,71,2,,,,353,366,,10.1093/sysbio/syab055,,,19,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10
Bayesian Tip-Dated Phylogenetics in Paleontology: Topological Effects and Stratigraphic Fit,"King, Benedict",,,,SYSTEMATIC BIOLOGY,MAR 2021,2021,70,2,,,,283,294,,10.1093/sysbio/syaa057,,,19,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6
Modeling Phylogenetic Biome Shifts on a Planet with a Past,"Landis, Michael; Edwards, Erika J.; Donoghue, Michael J.",,,,SYSTEMATIC BIOLOGY,JAN 2021,2021,70,1,,,,86,107,,10.1093/sysbio/syaa045,,,19,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4
Global Diversification Dynamics Since the Jurassic: Low Dispersal and Habitat-Dependent Evolution Explain Hotspots of Diversity and Shell Disparity in River Snails (Viviparidae),"Stelbrink, Bjoern; Richter, Romy; Kohler, Frank; Riedel, Frank; Strong, Ellen E.; Van Bocxlaer, Bert; Albrecht, Christian; Hauffe, Torsten; Page, Timothy J.; Aldridge, David C.; Bogan, Arthur E.; Du, Li-Na; Manuel-Santos, Marivene R.; Marwoto, Ristiyanti M.; Shirokaya, Alena A.; Von Rintelen, Thomas",,,,SYSTEMATIC BIOLOGY,SEP 2020,2020,69,5,,,,944,961,,10.1093/sysbio/syaa011,,,19,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,3
The Origins and Diversification of the Exceptionally Rich Gemsnakes (Colubroidea: Lamprophiidae: Pseudoxyrhophiinae) in Madagascar,"Burbrink, Frank; Ruane, Sara; Kuhn, Arianna; Rabibisoa, Nirhy; Randriamahatantsoa, Bernard; Raselimanana, Achille; Andrianarimalala, Mamy; Cadle, John; Lemmon, Alan; Lemmon, Emily; Nussbaum, Ronald; Jones, Leonard; Pearson, Richard; Raxworthy, Christopher",,,,SYSTEMATIC BIOLOGY,NOV 2019,2019,68,6,,,,918,936,,10.1093/sysbio/syz026,,,19,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6
"Reconstructing the Evolution of Giant Extinct Kangaroos: Comparing the Utility of DNA, Morphology, and Total Evidence","Cascini, Manuela; Mitchell, Kieren J.; Cooper, Alan; Phillips, Matthew J.",,,,SYSTEMATIC BIOLOGY,MAY 2019,2019,68,3,,,,520,537,,10.1093/sysbio/syy080,,,19,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,10,2
Phylodynamic Model Adequacy Using Posterior Predictive Simulations,"Duchene, Sebastian; Bouckaert, Remco; Duchene, David A.; Stadler, Tanja; Drummond, Alexei J.",,,,SYSTEMATIC BIOLOGY,MAR 2019,2019,68,2,,,,358,364,,10.1093/sysbio/syy048,,,19,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,4
Targeted Sampling and Target Capture: Assessing Phylogeographic Concordance with Genome-wide Data,"Barrow, Lisa N.; Lemmon, Alan R.; Lemmon, Emily Moriarty",,,,SYSTEMATIC BIOLOGY,NOV 2018,2018,67,6,,,,979,996,,10.1093/sysbio/syy021,,,19,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0
Effective Online Bayesian Phylogenetics via Sequential Monte Carlo with Guided Proposals,"Fourment, Mathieu; Claywell, Brian C.; Vu Dinh; McCoy, Connor; Matsen, Frederick A.; Darling, Aaron E.",,,,SYSTEMATIC BIOLOGY,MAY 2018,2018,67,3,,,,490,502,,10.1093/sysbio/syx090,,,19,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,4,4
Phylogenomics using Target-Restricted Assembly Resolves Intrageneric Relationships of Parasitic Lice (Phthiraptera: Columbicola),"Boyd, Bret M.; Allen, Julie M.; Nam-Phuong Nguyen; Sweet, Andrew D.; Warnow, Tandy; Shapiro, Michael D.; Villa, Scott M.; Bush, Sarah E.; Clayton, Dale H.; Johnson, Kevin P.",,,,SYSTEMATIC BIOLOGY,NOV 2017,2017,66,6,,,,896,911,,10.1093/sysbio/syx027,,,19,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,4,2
How Do Cold-Adapted Plants Respond to Climatic Cycles? Interglacial Expansion Explains Current Distribution and Genomic Diversity in Primula farinosa L.,"Theodoridis, Spyros; Randin, Christophe; Szovenyi, Peter; Boucher, Florian C.; Patsiou, Theofania S.; Conti, Elena",,,,SYSTEMATIC BIOLOGY,SEP 2017,2017,66,5,,,,715,736,,10.1093/sysbio/syw114,,,19,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,1
How the Aridification of Australia Structured the Biogeography and Influenced the Diversification of a Large Lineage of Australian Cicadas,"Owen, Christopher L.; Marshall, David C.; Hill, Kathy B. R.; Simon, Chris",,,,SYSTEMATIC BIOLOGY,JUL 2017,2017,66,4,,,,569,589,,10.1093/sysbio/syw078,,,19,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,7,2
Two Influential Primate Classifications Logically Aligned,"Franz, Nico M.; Pier, Naomi M.; Reeder, Deeann M.; Chen, Mingmin; Yu, Shizhuo; Kianmajd, Parisa; Bowers, Shawn; Ludascher, Bertram",,,,SYSTEMATIC BIOLOGY,JUL 2016,2016,65,4,,,,561,582,,10.1093/sysbio/syw023,,,19,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,2,2,2,1
A New Pipeline for Removing Paralogs in Target Enrichment Data,"Zhou, Wenbin; Soghigian, John; Xiang, Qiu-Yun Jenny",,,,SYSTEMATIC BIOLOGY,FEB 10 2022,2022,71,2,,,,410,425,,10.1093/sysbio/syab044,,,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8
Gene Flow Increases Phylogenetic Structure and Inflates Cryptic Species Estimations: A Case Study on Widespread Philippine Puddle Frogs (Occidozyga laevis),"Chan, Kin Onn; Hutter, Carl R.; Wood, Perry L.; Su, Yong-Chao; Brown, Rafe M.",,,,SYSTEMATIC BIOLOGY,JAN 2022,2022,71,1,,,,40,57,,10.1093/sysbio/syab034,,,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5
Congruence and Conflict in the Higher-Level Phylogenetics of Squamate Reptiles: An Expanded Phylogenomic Perspective,"Singhal, Sonal; Colston, Timothy J.; Grundler, Maggie R.; Smith, Stephen A.; Costa, Gabriel C.; Colli, Guarino R.; Moritz, Craig; Pyron, R. Alexander; Rabosky, Daniel L.",,,,SYSTEMATIC BIOLOGY,MAY 2021,2021,70,3,,,,542,557,,10.1093/sysbio/syaa054,,,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,7
"Phylogenomics, Biogeography, and Morphometrics Reveal Rapid Phenotypic Evolution in Pythons After Crossing Wallace's Line","Esquerre, Damien; Donnellan, Stephen; Brennan, Ian G.; Lemmon, Alan R.; Lemmon, Emily Moriarty; Zaher, Hussam; Grazziotin, Felipe G.; Keogh, J. Scott",,,,SYSTEMATIC BIOLOGY,NOV 2020,2020,69,6,,,,1039,1051,,10.1093/sysbio/syaa024,,,18,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,6
The Impact of Cross-Species Gene Flow on Species Tree Estimation,"Jiao, Xiyun; Flouri, Tomas; Rannala, Bruce; Yang, Ziheng",,,,SYSTEMATIC BIOLOGY,SEP 2020,2020,69,5,,,,830,847,,10.1093/sysbio/syaa001,,,18,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3
Marginal Likelihoods in Phylogenetics: A Review of Methods and Applications,"Oaks, Jamie R.; Cobb, Kerry A.; Minin, Vladimir N.; Leache, Adam D.",,,,SYSTEMATIC BIOLOGY,SEP 2019,2019,68,5,,,,681,697,,10.1093/sysbio/syz003,,,18,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,3,4
